Amount,Stage,CloseDate,RecurringDonationInstallmentPeriod,RecurringDonationInstallmentAmount,RecurringDonationLastDonationDate,NSFID,FirstGiftDate,LastGiftDate,LastGiftAmount,Region,BillingState,
$30.00,Closed Won,9/5/2017,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,11/3/2017,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,10/2/2017,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,12/1/2017,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,11/1/2016,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,12/1/2016,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,10/1/2016,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,9/1/2016,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,7/1/2016,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,8/1/2016,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,6/1/2016,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,4/1/2016,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,5/1/2016,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,5/1/2017,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,4/1/2017,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,3/1/2017,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,2/1/2017,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,1/1/2017,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,6/1/2017,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,7/1/2017,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$30.00,Closed Won,2/1/2020,Monthly,$30.00,2/1/2020,NSF-88085,6/1/2014,2/19/2021,$25.00,South East,FL,
$50.00,Closed Won,3/1/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,2/1/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,6/1/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,7/1/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,11/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,12/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,10/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,9/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,6/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,8/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,7/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,4/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,5/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,4/1/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,3/1/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,5/1/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,2/1/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,1/2/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,11/3/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,10/2/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,12/1/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,8/4/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,9/5/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,4/1/2019,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,5/1/2019,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,6/1/2019,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,8/1/2019,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,7/1/2019,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,9/1/2019,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,9/1/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,8/1/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,6/1/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,7/1/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,10/1/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,11/1/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,12/1/2018,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,1/1/2019,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,3/1/2019,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,2/1/2019,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,2/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,1/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,12/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,3/1/2016,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,3/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,4/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,6/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,5/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,2/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,1/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,7/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,9/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,8/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,10/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,11/1/2015,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,12/1/2014,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,4/1/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,5/1/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,1/1/2017,Monthly,$50.00,9/1/2019,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,1/1/2020,Monthly,$50.00,2/1/2020,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,12/1/2019,Monthly,$50.00,2/1/2020,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,11/1/2019,Monthly,$50.00,2/1/2020,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,10/1/2019,Monthly,$50.00,2/1/2020,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$50.00,Closed Won,2/1/2020,Monthly,$50.00,2/1/2020,NSF-47091,8/8/2011,3/1/2021,$100.00,South East,VA,
$25.00,Closed Won,7/1/2014,Monthly,$25.00,8/1/2014,NSF-15807,8/10/2008,11/12/2015,$25.00,North East,NJ,
$25.00,Closed Won,8/1/2014,Monthly,$25.00,8/1/2014,NSF-15807,8/10/2008,11/12/2015,$25.00,North East,NJ,
$10.00,Closed Won,12/8/2019,Monthly,$10.00,2/8/2020,NSF-18267,9/3/2019,3/8/2021,$10.00,South East,KY,
$10.00,Closed Won,1/8/2020,Monthly,$10.00,2/8/2020,NSF-18267,9/3/2019,3/8/2021,$10.00,South East,KY,
$10.00,Closed Won,2/8/2020,Monthly,$10.00,2/8/2020,NSF-18267,9/3/2019,3/8/2021,$10.00,South East,KY,
$20.00,Closed Won,12/8/2019,Monthly,$20.00,2/8/2020,NSF-33947,12/8/2019,8/8/2020,$20.00,South West,CA,
$20.00,Closed Won,2/8/2020,Monthly,$20.00,2/8/2020,NSF-33947,12/8/2019,8/8/2020,$20.00,South West,CA,
$20.00,Closed Won,1/8/2020,Monthly,$20.00,2/8/2020,NSF-33947,12/8/2019,8/8/2020,$20.00,South West,CA,
$10.00,Closed Won,5/24/2015,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,9/24/2015,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,10/24/2015,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,8/24/2015,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,7/24/2015,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,6/24/2015,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,11/24/2015,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,12/24/2015,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,1/24/2016,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,2/24/2016,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,5/24/2016,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,3/24/2016,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$10.00,Closed Won,4/24/2016,Monthly,$10.00,5/24/2016,NSF-90510,5/24/2015,1/20/2018,$15.64,North Central,MI,
$70.00,Closed Won,6/1/2018,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,7/1/2018,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,8/1/2018,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,9/1/2018,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,10/1/2018,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,11/1/2018,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,3/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,2/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,1/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,12/1/2018,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,12/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,11/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,10/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,9/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,4/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,6/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,5/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,7/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,8/1/2019,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,5/1/2018,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,4/1/2018,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,2/1/2020,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$70.00,Closed Won,1/1/2020,Monthly,$70.00,2/1/2020,NSF-39498,4/1/2018,2/1/2021,$80.00,South East,TN,
$10.00,Closed Won,1/1/2019,Monthly,$10.00,9/1/2019,NSF-53687,3/29/2017,9/22/2020,$8.50,South East,VA,
$10.00,Closed Won,3/1/2019,Monthly,$10.00,9/1/2019,NSF-53687,3/29/2017,9/22/2020,$8.50,South East,VA,
$10.00,Closed Won,2/1/2019,Monthly,$10.00,9/1/2019,NSF-53687,3/29/2017,9/22/2020,$8.50,South East,VA,
$10.00,Closed Won,4/1/2019,Monthly,$10.00,9/1/2019,NSF-53687,3/29/2017,9/22/2020,$8.50,South East,VA,
$10.00,Closed Won,5/1/2019,Monthly,$10.00,9/1/2019,NSF-53687,3/29/2017,9/22/2020,$8.50,South East,VA,
$10.00,Closed Won,6/1/2019,Monthly,$10.00,9/1/2019,NSF-53687,3/29/2017,9/22/2020,$8.50,South East,VA,
$10.00,Closed Won,8/1/2019,Monthly,$10.00,9/1/2019,NSF-53687,3/29/2017,9/22/2020,$8.50,South East,VA,
$10.00,Closed Won,7/1/2019,Monthly,$10.00,9/1/2019,NSF-53687,3/29/2017,9/22/2020,$8.50,South East,VA,
$10.00,Closed Won,9/1/2019,Monthly,$10.00,9/1/2019,NSF-53687,3/29/2017,9/22/2020,$8.50,South East,VA,
$250.00,Closed Won,5/3/2017,Monthly,$250.00,7/3/2017,NSF-18467,3/28/2017,7/3/2017,$250.00,South West,CA,
$250.00,Closed Won,6/3/2017,Monthly,$250.00,7/3/2017,NSF-18467,3/28/2017,7/3/2017,$250.00,South West,CA,
$250.00,Closed Won,7/3/2017,Monthly,$250.00,7/3/2017,NSF-18467,3/28/2017,7/3/2017,$250.00,South West,CA,
$250.00,Closed Won,4/3/2017,Monthly,$250.00,7/3/2017,NSF-18467,3/28/2017,7/3/2017,$250.00,South West,CA,
$20.00,Closed Won,6/1/2014,Monthly,$20.00,11/1/2014,NSF-62232,6/1/2014,11/1/2014,$20.00,North West,WY,
$20.00,Closed Won,9/1/2014,Monthly,$20.00,11/1/2014,NSF-62232,6/1/2014,11/1/2014,$20.00,North West,WY,
$20.00,Closed Won,10/1/2014,Monthly,$20.00,11/1/2014,NSF-62232,6/1/2014,11/1/2014,$20.00,North West,WY,
$20.00,Closed Won,7/1/2014,Monthly,$20.00,11/1/2014,NSF-62232,6/1/2014,11/1/2014,$20.00,North West,WY,
$20.00,Closed Won,8/1/2014,Monthly,$20.00,11/1/2014,NSF-62232,6/1/2014,11/1/2014,$20.00,North West,WY,
$20.00,Closed Won,11/1/2014,Monthly,$20.00,11/1/2014,NSF-62232,6/1/2014,11/1/2014,$20.00,North West,WY,
$25.00,Closed Won,12/22/2017,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,1/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,5/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,4/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,3/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,2/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,9/25/2017,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,10/23/2017,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,11/27/2017,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,3/22/2019,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,4/22/2019,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,5/22/2019,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,8/22/2019,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,7/22/2019,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,6/22/2019,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,2/22/2019,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,1/22/2019,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,12/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,11/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,8/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,7/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,6/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,10/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$25.00,Closed Won,9/22/2018,Monthly,$25.00,8/22/2019,NSF-55170,5/26/2016,8/22/2019,$25.00,North East,MA,
$40.00,Closed Won,11/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,12/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,9/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,10/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,6/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,5/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,4/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,3/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,7/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,8/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,6/8/2018,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,7/8/2018,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,8/8/2018,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,9/8/2018,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,10/8/2018,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,11/8/2018,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,12/8/2018,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,2/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,1/8/2019,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,3/8/2018,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,4/8/2018,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,5/8/2018,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,1/8/2020,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$40.00,Closed Won,2/8/2020,Monthly,$40.00,2/8/2020,NSF-34501,3/8/2018,3/8/2021,$40.00,North Central,IA,
$100.00,Closed Won,11/12/2016,Annually,$100.00,11/12/2016,NSF-40794,5/31/2016,11/12/2016,$100.00,North East,NJ,
$100.00,Closed Won,5/31/2016,Annually,$100.00,11/12/2016,NSF-40794,5/31/2016,11/12/2016,$100.00,North East,NJ,
$5.00,Closed Won,11/1/2018,Monthly,$5.00,2/1/2020,NSF-80328,6/3/2018,10/1/2020,$2.00,North East,NY,
$5.00,Closed Won,10/1/2018,Monthly,$5.00,2/1/2020,NSF-80328,6/3/2018,10/1/2020,$2.00,North East,NY,
$5.00,Closed Won,9/1/2018,Monthly,$5.00,2/1/2020,NSF-80328,6/3/2018,10/1/2020,$2.00,North East,NY,
$5.00,Closed Won,12/1/2018,Monthly,$5.00,2/1/2020,NSF-80328,6/3/2018,10/1/2020,$2.00,North East,NY,
$5.00,Closed Won,2/1/2019,Monthly,$5.00,2/1/2020,NSF-80328,6/3/2018,10/1/2020,$2.00,North East,NY,
$5.00,Closed Won,1/1/2019,Monthly,$5.00,2/1/2020,NSF-80328,6/3/2018,10/1/2020,$2.00,North East,NY,
